Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
285,0.000230,67.54,0.000242,58.95
286,0.000223,50.36,0.000242,58.92
287,0.000229,58.95,0.000242,58.92
288,0.000226,67.54,0.000242,58.95
289,0.000424,50.36,0.000243,58.92
290,0.000231,58.95,0.000243,58.92
291,0.000219,67.54,0.000243,58.95
292,0.000217,50.36,0.000243,58.92
293,0.000216,58.95,0.000243,58.92
294,0.000272,67.54,0.000243,58.95
295,0.000234,50.36,0.000243,58.92
296,0.000233,58.95,0.000243,58.92
297,0.000235,67.54,0.000243,58.95
298,0.000236,50.36,0.000243,58.92
299,0.000240,58.95,0.000243,58.92
300,0.000234,67.54,0.000243,58.95
301,0.000234,50.36,0.000243,58.92
302,0.000219,58.95,0.000242,58.92
303,0.000267,67.54,0.000243,58.95
304,0.000235,50.36,0.000243,58.92
305,0.000233,58.95,0.000242,58.92
306,0.000235,67.54,0.000242,58.95
307,0.000240,50.36,0.000242,58.92
308,0.000218,58.95,0.000242,58.92
309,0.000233,67.54,0.000242,58.95
310,0.000237,50.36,0.000242,58.92
311,0.000219,58.95,0.000242,58.92
312,0.000237,67.54,0.000242,58.95
313,0.000227,50.36,0.000242,58.92
314,0.000237,58.95,0.000242,58.92
315,0.000232,67.54,0.000242,58.95
316,0.000231,50.36,0.000242,58.92
317,0.000232,58.95,0.000242,58.92
318,0.000248,67.54,0.000242,58.95
319,0.000231,50.36,0.000242,58.92
320,0.000336,58.95,0.000242,58.92
321,0.000231,67.54,0.000242,58.95
322,0.000226,50.36,0.000242,58.92
323,0.000233,58.95,0.000242,58.92
324,0.000235,67.54,0.000242,58.95
325,0.000217,50.36,0.000242,58.92
326,0.000242,58.95,0.000242,58.92
327,0.000238,67.54,0.000242,58.95
328,0.000231,50.36,0.000242,58.92
329,0.000303,58.95,0.000242,58.92
330,0.000230,67.54,0.000242,58.95
331,0.000234,50.36,0.000242,58.93
332,0.000255,58.95,0.000242,58.93
333,0.000236,67.54,0.000242,58.95
334,0.000232,50.36,0.000242,58.93
335,0.000235,58.95,0.000242,58.93
336,0.000228,67.54,0.000242,58.95
337,0.000243,50.36,0.000242,58.93
338,0.000230,58.95,0.000242,58.93
339,0.000244,67.54,0.000242,58.95
340,0.000221,50.36,0.000242,58.93
341,0.000230,58.95,0.000242,58.93
342,0.000236,67.54,0.000242,58.95
343,0.000234,50.36,0.000242,58.93
344,0.000242,58.95,0.000242,58.93
345,0.000236,67.54,0.000242,58.95
346,0.000233,50.36,0.000242,58.93
347,0.000231,58.95,0.000242,58.93
348,0.000256,67.54,0.000242,58.95
349,0.000221,50.36,0.000242,58.93
350,0.000219,58.95,0.000242,58.93
351,0.000231,67.54,0.000242,58.95
352,0.000218,50.36,0.000242,58.93
353,0.000245,58.95,0.000242,58.93
354,0.000234,67.54,0.000242,58.95
355,0.000253,50.36,0.000242,58.93
356,0.000235,58.95,0.000242,58.93
357,0.000415,67.54,0.000242,58.95
358,0.000232,50.36,0.000242,58.93
359,0.000232,58.95,0.000242,58.93
360,0.000217,67.54,0.000242,58.95
361,0.000219,50.36,0.000242,58.93
362,0.000238,58.95,0.000242,58.93
363,0.000240,67.54,0.000242,58.95
364,0.000231,50.36,0.000242,58.93
365,0.000232,58.95,0.000242,58.93
366,0.000232,67.54,0.000242,58.95
367,0.000229,50.36,0.000242,58.93
368,0.000231,58.95,0.000242,58.93
369,0.000222,67.54,0.000242,58.95
370,0.000215,50.36,0.000242,58.93
371,0.000240,58.95,0.000242,58.93
372,0.000242,67.54,0.000242,58.95
373,0.000229,50.36,0.000242,58.93
374,0.000232,58.95,0.000242,58.93
375,0.000228,67.54,0.000242,58.95
376,0.000234,50.36,0.000242,58.93
377,0.000230,58.95,0.000242,58.93
378,0.000235,67.54,0.000242,58.95
379,0.000227,50.36,0.000241,58.93
380,0.000235,58.95,0.000241,58.93
381,0.000235,67.54,0.000241,58.95
382,0.000236,50.36,0.000241,58.93
383,0.000220,58.95,0.000241,58.93
384,0.000241,67.54,0.000241,58.95
385,0.000246,50.36,0.000241,58.93
386,0.000231,58.95,0.000241,58.93
387,0.000219,67.54,0.000241,58.95
388,0.000243,50.36,0.000241,58.93
389,0.000236,58.95,0.000241,58.93
390,0.000230,67.54,0.000241,58.95
391,0.000232,50.36,0.000241,58.93
392,0.000215,58.95,0.000241,58.93
393,0.000217,67.54,0.000241,58.95
394,0.000231,50.36,0.000241,58.93
395,0.000218,58.95,0.000241,58.93
396,0.000235,67.54,0.000241,58.95
397,0.000229,50.36,0.000241,58.93
398,0.000234,58.95,0.000241,58.93
399,0.000231,67.54,0.000241,58.95
400,0.000235,50.36,0.000241,58.93
401,0.000233,58.95,0.000241,58.93
402,0.000232,67.54,0.000241,58.95
403,0.000236,50.36,0.000241,58.93
404,0.000231,58.95,0.000241,58.93
405,0.000232,67.54,0.000241,58.95
406,0.000227,50.36,0.000241,58.93
407,0.000245,58.95,0.000241,58.93
408,0.000230,67.54,0.000241,58.95
409,0.000230,50.36,0.000241,58.93
410,0.000214,58.95,0.000241,58.93
411,0.000238,67.54,0.000241,58.95
412,0.000223,50.36,0.000241,58.93
413,0.000331,58.95,0.000241,58.93
414,0.000233,67.54,0.000241,58.95
415,0.000231,50.36,0.000241,58.93
416,0.000308,58.95,0.000241,58.93
417,0.000235,67.54,0.000241,58.95
418,0.000233,50.36,0.000241,58.93
419,0.000221,58.95,0.000241,58.93
420,0.000232,67.54,0.000241,58.95
421,0.000230,50.36,0.000241,58.93
422,0.000220,58.95,0.000241,58.93
423,0.000235,67.54,0.000241,58.95
424,0.000224,50.36,0.000241,58.93
425,0.000241,58.95,0.000241,58.93
426,0.000233,67.54,0.000241,58.95
427,0.000238,50.36,0.000241,58.93
428,0.000239,58.95,0.000241,58.93
429,0.000236,67.54,0.000241,58.95
430,0.000230,50.36,0.000241,58.93
431,0.000218,58.95,0.000241,58.93
432,0.000231,67.54,0.000241,58.95
433,0.000226,50.36,0.000241,58.93
434,0.000245,58.95,0.000241,58.93
435,0.000232,67.54,0.000241,58.95
