Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
209,0.000235, 59.9414,0.000234, 59.9001
210,0.000227, 68.5312,0.000234, 59.9412
211,0.000229, 51.3516,0.000234, 59.9005
212,0.000229, 59.9414,0.000233, 59.9007
213,0.000229, 68.5312,0.000233, 59.9412
214,0.000244, 51.3516,0.000234, 59.9011
215,0.000224, 59.9414,0.000233, 59.9013
216,0.000236, 68.5312,0.000233, 59.9412
217,0.000229, 51.3516,0.000233, 59.9016
218,0.000232, 59.9414,0.000233, 59.9018
219,0.000227, 68.5312,0.000233, 59.9412
220,0.000214, 51.3516,0.000233, 59.9022
221,0.000238, 59.9414,0.000233, 59.9024
222,0.000218, 68.5312,0.000233, 59.9412
223,0.000223, 51.3516,0.000233, 59.9027
224,0.000237, 59.9414,0.000233, 59.9029
225,0.000239, 68.5312,0.000233, 59.9412
226,0.000214, 51.3516,0.000233, 59.9032
227,0.000232, 59.9414,0.000233, 59.9034
228,0.000238, 68.5312,0.000233, 59.9412
229,0.000244, 51.3516,0.000233, 59.9037
230,0.000390, 59.9414,0.000234, 59.9039
231,0.000380, 68.5312,0.000235, 59.9412
232,0.000227, 51.3516,0.000235, 59.9042
233,0.000228, 59.9414,0.000235, 59.9044
234,0.000227, 68.5312,0.000234, 59.9412
235,0.000227, 51.3516,0.000234, 59.9047
236,0.000234, 59.9414,0.000234, 59.9048
237,0.000231, 68.5312,0.000234, 59.9412
238,0.000214, 51.3516,0.000234, 59.9051
239,0.000230, 59.9414,0.000234, 59.9053
240,0.000216, 68.5312,0.000234, 59.9412
241,0.000231, 51.3516,0.000234, 59.9056
242,0.000215, 59.9414,0.000234, 59.9057
243,0.000214, 68.5312,0.000234, 59.9412
244,0.000213, 51.3516,0.000234, 59.9060
245,0.000221, 59.9414,0.000234, 59.9062
246,0.000216, 68.5312,0.000234, 59.9412
247,0.000231, 51.3516,0.000234, 59.9065
248,0.000242, 59.9414,0.000234, 59.9066
249,0.000264, 68.5312,0.000234, 59.9412
250,0.000215, 51.3516,0.000234, 59.9069
251,0.000219, 59.9414,0.000234, 59.9070
252,0.000216, 68.5312,0.000234, 59.9412
253,0.000227, 51.3516,0.000234, 59.9073
254,0.000220, 59.9414,0.000234, 59.9074
255,0.000218, 68.5312,0.000234, 59.9412
256,0.000229, 51.3516,0.000234, 59.9077
257,0.000236, 59.9414,0.000234, 59.9078
258,0.000229, 68.5312,0.000234, 59.9412
259,0.000232, 51.3516,0.000234, 59.9081
260,0.000216, 59.9414,0.000234, 59.9082
261,0.000227, 68.5312,0.000234, 59.9412
262,0.000227, 51.3516,0.000234, 59.9085
263,0.000406, 59.9414,0.000234, 59.9086
264,0.000228, 68.5312,0.000234, 59.9413
265,0.000227, 51.3516,0.000234, 59.9088
266,0.000233, 59.9414,0.000234, 59.9090
267,0.000218, 68.5312,0.000234, 59.9413
268,0.000228, 51.3516,0.000234, 59.9092
269,0.000228, 59.9414,0.000234, 59.9093
270,0.000215, 68.5312,0.000234, 59.9413
271,0.000214, 51.3516,0.000234, 59.9096
272,0.000235, 59.9414,0.000234, 59.9097
273,0.000215, 68.5312,0.000234, 59.9413
274,0.000215, 51.3516,0.000234, 59.9099
275,0.000220, 59.9414,0.000234, 59.9100
276,0.000213, 68.5312,0.000234, 59.9413
277,0.000218, 51.3516,0.000234, 59.9102
278,0.000234, 59.9414,0.000234, 59.9104
279,0.000228, 68.5312,0.000234, 59.9413
280,0.000234, 51.3516,0.000234, 59.9106
281,0.000219, 59.9414,0.000233, 59.9107
282,0.000220, 68.5312,0.000233, 59.9413
283,0.000217, 51.3516,0.000233, 59.9109
284,0.000246, 59.9414,0.000233, 59.9110
285,0.000232, 68.5312,0.000233, 59.9413
286,0.000374, 51.3516,0.000234, 59.9112
287,0.000231, 59.9414,0.000234, 59.9113
288,0.000231, 68.5312,0.000234, 59.9413
289,0.000227, 51.3516,0.000234, 59.9115
290,0.000236, 59.9414,0.000234, 59.9116
291,0.000220, 68.5312,0.000234, 59.9413
292,0.000229, 51.3516,0.000234, 59.9118
293,0.000218, 59.9414,0.000234, 59.9119
294,0.000232, 68.5312,0.000234, 59.9413
295,0.000230, 51.3516,0.000234, 59.9121
296,0.000246, 59.9414,0.000234, 59.9122
297,0.000231, 68.5312,0.000234, 59.9413
298,0.000214, 51.3516,0.000234, 59.9124
299,0.000242, 59.9414,0.000234, 59.9125
300,0.000214, 68.5312,0.000234, 59.9413
