Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
250,0.000794,125.8154,0.000852,110.4905
251,0.000794, 95.1289,0.000852,110.4293
252,0.001373,125.4688,0.000854,110.4890
253,0.000801, 95.1289,0.000853,110.4282
254,0.000876,125.4688,0.000854,110.4875
255,0.000811, 95.1289,0.000853,110.4272
256,0.000852,125.4688,0.000853,110.4860
257,0.001015, 95.1289,0.000854,110.4262
258,0.001309,125.4688,0.000856,110.4845
259,0.000800, 95.4189,0.000856,110.4264
260,0.000936,125.7588,0.000856,110.4853
261,0.001457, 95.4756,0.000858,110.4278
262,0.000876,125.8154,0.000858,110.4866
263,0.000870, 95.4883,0.000858,110.4295
264,0.000821,125.8281,0.000858,110.4879
265,0.000842, 95.4873,0.000858,110.4313
266,0.000904,125.8271,0.000858,110.4891
267,0.000853, 95.1289,0.000858,110.4316
268,0.001263,125.4688,0.000860,110.4877
269,0.000829, 95.1309,0.000860,110.4306
270,0.000841,125.4707,0.000860,110.4863
271,0.000790, 95.4541,0.000859,110.4309
272,0.001153,125.7939,0.000860,110.4873
273,0.001008, 95.4873,0.000861,110.4324
274,0.000884,125.8271,0.000861,110.4886
275,0.001152, 95.4893,0.000862,110.4340
276,0.000850,125.8291,0.000862,110.4898
277,0.000801, 95.4893,0.000862,110.4357
278,0.000808,125.8291,0.000862,110.4910
279,0.001182, 95.4971,0.000863,110.4373
280,0.000843,125.8369,0.000863,110.4923
281,0.000880, 95.1387,0.000863,110.4377
282,0.000874,125.4785,0.000863,110.4910
283,0.000808, 95.4219,0.000863,110.4377
284,0.000890,125.7617,0.000863,110.4917
285,0.000856, 95.4951,0.000863,110.4391
286,0.000792,125.8350,0.000862,110.4929
287,0.000843, 95.1465,0.000862,110.4394
288,0.000794,125.4863,0.000862,110.4917
289,0.000809, 95.4697,0.000862,110.4397
290,0.000898,125.8096,0.000862,110.4927
291,0.000813, 95.1445,0.000862,110.4400
292,0.000856,125.4844,0.000862,110.4915
293,0.000841, 95.1445,0.000862,110.4391
294,0.000886,125.4844,0.000862,110.4903
295,0.000793, 95.4658,0.000862,110.4394
296,0.000861,125.8057,0.000862,110.4913
297,0.000847, 95.4834,0.000862,110.4407
298,0.000835,125.8232,0.000862,110.4924
299,0.000878, 95.4951,0.000862,110.4422
300,0.000809,125.8350,0.000861,110.4935
