Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
243,0.000255,67.81,0.000258,59.27
244,0.000254,50.74,0.000258,59.23
245,0.000263,59.33,0.000258,59.23
246,0.000257,67.92,0.000258,59.27
247,0.000259,50.66,0.000258,59.23
248,0.000257,59.25,0.000258,59.23
249,0.000254,67.84,0.000258,59.27
250,0.000255,50.63,0.000258,59.23
251,0.000262,59.22,0.000258,59.23
252,0.000258,67.81,0.000258,59.27
253,0.000262,50.74,0.000258,59.23
254,0.000262,59.33,0.000258,59.23
255,0.000253,67.92,0.000258,59.27
256,0.000254,50.70,0.000258,59.23
257,0.000267,59.29,0.000258,59.23
258,0.000260,67.88,0.000258,59.27
259,0.000258,50.63,0.000258,59.23
260,0.000250,59.22,0.000258,59.23
261,0.000255,67.81,0.000258,59.27
262,0.000258,50.63,0.000258,59.23
263,0.000256,59.22,0.000258,59.23
264,0.000256,67.81,0.000258,59.27
265,0.000255,50.63,0.000258,59.23
266,0.000256,59.22,0.000258,59.23
267,0.000248,67.81,0.000258,59.27
268,0.000253,50.63,0.000258,59.23
269,0.000264,59.22,0.000258,59.23
270,0.000247,67.81,0.000258,59.26
271,0.000250,50.63,0.000257,59.23
272,0.000258,59.22,0.000257,59.23
273,0.000263,67.81,0.000258,59.26
274,0.000271,50.74,0.000258,59.23
275,0.000265,59.33,0.000258,59.23
276,0.000259,67.92,0.000258,59.27
277,0.000245,50.63,0.000258,59.23
278,0.000265,59.22,0.000258,59.23
279,0.000260,67.81,0.000258,59.26
280,0.000260,50.71,0.000258,59.23
281,0.000254,59.30,0.000258,59.23
282,0.000252,67.89,0.000258,59.26
283,0.000255,50.67,0.000258,59.23
284,0.000257,59.26,0.000258,59.23
285,0.000261,67.85,0.000258,59.26
286,0.000252,50.75,0.000258,59.24
287,0.000266,59.34,0.000258,59.24
288,0.000249,67.93,0.000258,59.27
289,0.000257,50.63,0.000258,59.24
290,0.000264,59.22,0.000258,59.24
291,0.000256,67.81,0.000258,59.27
292,0.000255,50.71,0.000258,59.24
293,0.000257,59.29,0.000258,59.24
294,0.000255,67.88,0.000258,59.27
295,0.000261,50.66,0.000258,59.24
296,0.000273,59.25,0.000258,59.24
297,0.000266,67.84,0.000258,59.27
298,0.000260,50.70,0.000258,59.24
299,0.000262,59.29,0.000258,59.24
300,0.000265,67.88,0.000258,59.27
301,0.000265,50.66,0.000258,59.24
302,0.000269,59.25,0.000258,59.24
303,0.000261,67.84,0.000258,59.27
304,0.000266,50.70,0.000258,59.24
305,0.000270,59.29,0.000258,59.24
306,0.000270,67.88,0.000258,59.27
307,0.000257,50.66,0.000258,59.24
308,0.000255,59.25,0.000258,59.24
309,0.000258,67.84,0.000258,59.27
310,0.000253,50.63,0.000258,59.24
311,0.000263,59.22,0.000258,59.24
312,0.000260,67.81,0.000258,59.27
313,0.000261,50.70,0.000258,59.24
314,0.000261,59.29,0.000258,59.24
315,0.000257,67.88,0.000258,59.27
316,0.000249,50.74,0.000258,59.24
317,0.000259,59.33,0.000258,59.24
318,0.000258,67.92,0.000258,59.27
319,0.000253,50.63,0.000258,59.24
320,0.000255,59.22,0.000258,59.24
321,0.000254,67.81,0.000258,59.27
322,0.000259,50.74,0.000258,59.24
323,0.000266,59.33,0.000258,59.24
324,0.000261,67.92,0.000258,59.27
325,0.000251,50.63,0.000258,59.24
326,0.000252,59.22,0.000258,59.24
327,0.000256,67.81,0.000258,59.27
328,0.000260,50.74,0.000258,59.24
329,0.000265,59.33,0.000258,59.24
330,0.000256,67.92,0.000258,59.27
331,0.000261,50.63,0.000258,59.24
332,0.000257,59.22,0.000258,59.24
333,0.000256,67.81,0.000258,59.27
334,0.000251,50.74,0.000258,59.24
335,0.000263,59.33,0.000258,59.24
336,0.000258,67.92,0.000258,59.27
337,0.000262,50.63,0.000258,59.24
338,0.000250,59.22,0.000258,59.24
339,0.000248,67.81,0.000258,59.27
340,0.000262,50.74,0.000258,59.24
341,0.000256,59.33,0.000258,59.24
342,0.000254,67.92,0.000258,59.27
343,0.000261,50.66,0.000258,59.24
344,0.000253,59.25,0.000258,59.24
345,0.000259,67.84,0.000258,59.27
346,0.000256,50.63,0.000258,59.24
347,0.000259,59.22,0.000258,59.24
348,0.000262,67.81,0.000258,59.27
349,0.000260,50.74,0.000258,59.24
350,0.000247,59.33,0.000258,59.24
351,0.000261,67.92,0.000258,59.27
352,0.000250,50.70,0.000258,59.24
353,0.000254,59.29,0.000258,59.24
354,0.000261,67.88,0.000258,59.27
355,0.000257,50.63,0.000258,59.24
356,0.000262,59.22,0.000258,59.24
357,0.000258,67.81,0.000258,59.27
358,0.000257,50.63,0.000258,59.24
359,0.000252,59.22,0.000258,59.24
360,0.000263,67.81,0.000258,59.27
361,0.000250,50.63,0.000258,59.24
362,0.000261,59.22,0.000258,59.24
363,0.000262,67.81,0.000258,59.27
364,0.000252,50.63,0.000258,59.24
365,0.000253,59.22,0.000258,59.24
366,0.000256,67.81,0.000258,59.27
367,0.000256,50.63,0.000258,59.24
368,0.000260,59.22,0.000258,59.24
369,0.000253,67.81,0.000258,59.26
370,0.000258,50.74,0.000258,59.24
371,0.000264,59.33,0.000258,59.24
372,0.000259,67.92,0.000258,59.27
373,0.000259,50.63,0.000258,59.24
374,0.000250,59.22,0.000258,59.24
375,0.000255,67.81,0.000258,59.27
376,0.000251,50.71,0.000258,59.24
377,0.000253,59.30,0.000258,59.24
378,0.000258,67.89,0.000258,59.27
379,0.000252,50.67,0.000258,59.24
380,0.000255,59.26,0.000258,59.24
381,0.000256,67.85,0.000258,59.27
382,0.000264,50.75,0.000258,59.24
